0.2979362	0.1747533
0.3352885	0.1214289
0.3479066	0.1673762
0.3250364	0.1745987
0.3511125	0.2038934
0.3243754	0.1707118
0.3182692	0.1568334
0.3077022	0.1611997
0.2828486	0.1599854
0.3012895	0.1507662
0.3133248	0.1329705
0.3133248	0.1329705
0.3133248	0.1329705
0.3133248	0.1329705
0.3133248	0.1329705
0.3133248	0.1329705
