0.343383625	0.182899335	0.140926667
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
0.483814957	0.299273967	0.167797296
