0.00101486	0.000711628	0.000359698
0.00179521	0.00102168	0.000517187
0.00303935	0.00181726	0.000670867
0.00474853	0.00254223	0.000786419
0.00585407	0.00278171	0.000814847
0.00685136	0.00322794	0.00090805
0.00945374	0.00371475	0.000945345
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
0.00778311	0.00373231	0.000972067
